Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer Segment,Customer State,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,2,1,13.68999958,83.97000122,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,6284,Consumer,PR,7,Fan Shop,18.29368973,-66.37052155,Europe,Seville,España,6284,8/10/2015 17:44,15191,1014,15.98999977,0.159999996,38006,49.97999954,0.159999996,2,99.95999908,83.97000122,13.68999958,Southern Europe,Andalucía,COMPLETE,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,8/12/2015 17:44,First Class
DEBIT,2,4,40.70000076,110.0,Advance shipping,0,7,Hockey,Caguas,Puerto Rico,2192,Consumer,PR,2,Fitness,18.24031067,-66.37055206,Pacific Asia,Riyadh,Arabia Saudí,2192,11/10/2016 2:01,46521,134,15.0,0.119999997,116305,25.0,0.370000005,5,125.0,110.0,40.70000076,West Asia,Riad,COMPLETE,,134,7,,Nike Women's Legend V-Neck T-Shirt,25.0,0,11/12/2016 2:01,Standard Class
DEBIT,4,4,38.84000015,149.3800049,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,11118,Consumer,PR,4,Apparel,18.23320007,-66.37062073,LATAM,Managua,Nicaragua,11118,3/15/2015 19:41,5058,365,30.59000015,0.170000002,12649,59.99000168,0.25999999,3,179.9700012,149.3800049,38.84000015,Central America,Managua,COMPLETE,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/19/2015 19:41,Standard Class
CASH,4,4,24.14999962,113.3799973,Shipping on time,0,17,Cleats,Eugene,EE. UU.,9277,Corporate,OR,4,Apparel,44.0263443,-123.0935287,Europe,Wiesbaden,Alemania,9277,9/13/2015 18:44,17523,365,6.599999905,0.059999999,43808,59.99000168,0.209999993,2,119.9800034,113.3799973,24.14999962,Western Europe,Hesse,CLOSED,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/17/2015 18:44,Standard Class
PAYMENT,4,4,29.82999992,110.4899979,Shipping on time,0,18,Men's Footwear,Pharr,EE. UU.,7450,Corporate,TX,4,Apparel,26.19762421,-98.19145203,Europe,Hamm,Alemania,7450,10/10/2015 15:22,19363,403,19.5,0.150000006,48406,129.9900055,0.270000011,1,129.9900055,110.4899979,29.82999992,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,10/14/2015 15:22,Standard Class
PAYMENT,2,2,-67.97000122,39.97999954,Shipping on time,0,36,Golf Balls,Catonsville,EE. UU.,4202,Corporate,MD,6,Outdoors,39.27961731,-76.71038055,LATAM,Castanhal,Brasil,4202,1/19/2015 14:41,1276,804,0.0,0.0,3167,19.98999977,-1.700000048,2,39.97999954,39.97999954,-67.97000122,South America,Pará,PENDING_PAYMENT,,804,36,,Glove It Women's Imperial Golf Glove,19.98999977,0,1/21/2015 14:41,Second Class
DEBIT,3,4,12.60000038,167.9900055,Advance shipping,0,48,Water Sports,Encinitas,EE. UU.,11510,Consumer,CA,7,Fan Shop,33.04647064,-117.2896729,Europe,Bognor Regis,Reino Unido,11510,7/23/2017 2:53,63992,1073,32.0,0.159999996,159994,199.9900055,0.079999998,1,199.9900055,167.9900055,12.60000038,Northern Europe,Inglaterra,COMPLETE,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,7/26/2017 2:53,Standard Class
PAYMENT,4,4,33.45999908,128.6900024,Shipping on time,0,18,Men's Footwear,Raleigh,EE. UU.,6632,Consumer,NC,4,Apparel,35.78026962,-78.61565399,Europe,Clamart,Francia,6632,8/24/2017 16:30,66223,403,1.299999952,0.01,165543,129.9900055,0.25999999,1,129.9900055,128.6900024,33.45999908,Western Europe,Isla de Francia,PENDING_PAYMENT,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,8/28/2017 16:30,Standard Class
CASH,2,4,67.87999725,147.5800018,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,8578,Consumer,PR,4,Apparel,18.20775795,-66.37052918,LATAM,Torreón,México,8578,2/28/2017 3:37,54061,365,32.38999939,0.180000007,135167,59.99000168,0.460000008,3,179.9700012,147.5800018,67.87999725,Central America,Coahuila,CLOSED,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/2/2017 3:37,Standard Class
PAYMENT,5,4,69.97000122,199.9199982,Late delivery,1,46,Indoor/Outdoor Games,Martinsburg,EE. UU.,8254,Consumer,WV,7,Fan Shop,39.45571137,-77.96917725,Africa,Mogadishu,Somalia,8254,10/15/2016 22:44,44799,1014,49.97999954,0.200000003,111904,49.97999954,0.349999994,5,249.8999939,199.9199982,69.97000122,East Africa,Benadir,PENDING_PAYMENT,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,10/20/2016 22:44,Standard Class
DEBIT,2,1,50.95999908,195.9900055,Late delivery,1,48,Water Sports,Rochester,EE. UU.,9656,Corporate,NY,7,Fan Shop,43.18824005,-77.56706238,Europe,Leicester,Reino Unido,9656,9/28/2015 23:05,18563,1073,4.0,0.02,46398,199.9900055,0.25999999,1,199.9900055,195.9900055,50.95999908,Northern Europe,Inglaterra,COMPLETE,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,9/30/2015 23:05,First Class
TRANSFER,5,2,-10.02999973,113.9800034,Late delivery,1,17,Cleats,Folsom,EE. UU.,11257,Consumer,CA,4,Apparel,38.69214249,-121.1317825,Pacific Asia,Delhi,India,11257,1/25/2016 17:29,26699,365,6.0,0.050000001,66860,59.99000168,-0.090000004,2,119.9800034,113.9800034,-10.02999973,South Asia,Delhi,PENDING,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/30/2016 17:29,Second Class
DEBIT,2,1,10.56000042,105.5699997,Late delivery,1,29,Shop By Sport,Columbia,EE. UU.,3257,Consumer,SC,5,Golf,34.07184982,-80.95857239,Africa,Cairo,Egipto,3257,11/24/2016 17:04,47523,627,14.39999962,0.119999997,118810,39.99000168,0.100000001,3,119.9700012,105.5699997,10.56000042,North Africa,El Cairo,COMPLETE,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,11/26/2016 17:04,First Class
TRANSFER,2,1,32.02999878,114.3899994,Late delivery,1,18,Men's Footwear,New York,EE. UU.,11065,Consumer,NY,4,Apparel,40.82476044,-73.94992065,LATAM,Buenos Aires,Argentina,11065,2/18/2015 22:42,3354,403,15.60000038,0.119999997,8335,129.9900055,0.280000001,1,129.9900055,114.3899994,32.02999878,South America,Buenos Aires,PENDING,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/20/2015 22:42,First Class
CASH,4,4,17.63999939,52.18999863,Shipping on time,0,17,Cleats,New York,EE. UU.,7636,Consumer,NY,4,Apparel,40.82476044,-73.94992065,Pacific Asia,Bangkok,Tailandia,7636,11/8/2015 16:33,21353,365,7.800000191,0.129999995,53398,59.99000168,0.340000004,1,59.99000168,52.18999863,17.63999939,Southeast Asia,Bangkok,CLOSED,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,11/12/2015 16:33,Standard Class
TRANSFER,2,1,7.860000134,69.58000183,Shipping canceled,0,29,Shop By Sport,Pharr,EE. UU.,4711,Corporate,TX,5,Golf,26.19762421,-98.19145203,Pacific Asia,Shihezi,China,4711,2/15/2016 4:19,28100,627,10.39999962,0.129999995,70294,39.99000168,0.109999999,2,79.98000336,69.58000183,7.860000134,Eastern Asia,Xinjiang Uygur,CANCELED,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/17/2016 4:19,First Class
TRANSFER,4,4,75.68000031,260.980011,Shipping on time,0,43,Camping & Hiking,Amarillo,EE. UU.,10678,Corporate,TX,7,Fan Shop,35.22186661,-101.8741608,Africa,Thies Nones,Senegal,10678,12/19/2016 16:09,49233,957,39.0,0.129999995,123090,299.980011,0.289999992,1,299.980011,260.980011,75.68000031,West Africa,Thiès,PENDING,,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/23/2016 16:09,Standard Class
PAYMENT,4,4,83.12999725,237.5,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,11631,Consumer,PR,5,Golf,18.23458672,-66.37050629,Pacific Asia,Invercargill,Nueva Zelanda,11631,3/28/2016 13:22,31003,502,12.5,0.050000001,77493,50.0,0.349999994,5,250.0,237.5,83.12999725,Oceania,Southland,PENDING_PAYMENT,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,4/1/2016 13:22,Standard Class
CASH,0,0,109.1900024,419.9599915,Shipping on time,0,9,Cardio Equipment,Brooklyn,EE. UU.,1996,Consumer,NY,3,Footwear,40.6416893,-74.01692963,LATAM,Conselheiro Lafaiete,Brasil,1996,3/5/2015 1:08,4320,191,79.98999786,0.159999996,10817,99.98999786,0.25999999,5,499.9500122,419.9599915,109.1900024,South America,Minas Gerais,CLOSED,,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,3/5/2015 13:08,Same Day
DEBIT,4,4,41.97999954,83.97000122,Shipping on time,0,46,Indoor/Outdoor Games,West Covina,EE. UU.,11133,Corporate,CA,7,Fan Shop,34.0547142,-117.9447479,LATAM,Coyoacán,México,11133,3/24/2015 6:53,5638,1014,15.98999977,0.159999996,14056,49.97999954,0.5,2,99.95999908,83.97000122,41.97999954,Central America,Distrito Federal,COMPLETE,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/28/2015 6:53,Standard Class
PAYMENT,6,4,178.4600067,387.9599915,Late delivery,1,9,Cardio Equipment,Hayward,EE. UU.,3761,Consumer,CA,3,Footwear,37.6694603,-122.1121979,USCA,Smyrna,Estados Unidos,3761,4/22/2016 0:54,32680,191,12.0,0.029999999,81761,99.98999786,0.460000008,4,399.9599915,387.9599915,178.4600067,South of  USA ,Georgia,PENDING_PAYMENT,30080.0,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,4/28/2016 0:54,Standard Class
DEBIT,6,4,41.41999817,127.4499969,Late delivery,1,46,Indoor/Outdoor Games,Clovis,EE. UU.,5763,Home Office,CA,7,Fan Shop,36.80200195,-119.7001572,Pacific Asia,Canberra,Australia,5763,12/23/2015 9:18,24415,1014,22.48999977,0.150000006,61075,49.97999954,0.330000013,3,149.9400024,127.4499969,41.41999817,Oceania,Territorio de la Capital Australiana,COMPLETE,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/29/2015 9:18,Standard Class
PAYMENT,0,0,114.9100037,339.980011,Shipping on time,0,45,Fishing,Brooklyn,EE. UU.,7762,Consumer,NY,7,Fan Shop,40.61923981,-74.03337097,Africa,Kikwit,República Democrática del Congo,7762,12/9/2016 3:12,48511,1004,60.0,0.150000006,121318,399.980011,0.340000004,1,399.980011,339.980011,114.9100037,Central Africa,Bandundu,PAYMENT_REVIEW,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/9/2016 15:12,Same Day
DEBIT,2,1,23.51000023,117.5699997,Late delivery,1,29,Shop By Sport,Salt Lake City,EE. UU.,3574,Home Office,UT,5,Golf,40.72182465,-111.9390488,LATAM,Macapá,Brasil,3574,4/8/2017 14:15,56763,627,2.400000095,0.02,141968,39.99000168,0.200000003,3,119.9700012,117.5699997,23.51000023,South America,Amapá,COMPLETE,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,4/10/2017 14:15,First Class
TRANSFER,2,4,50.56000137,149.5899963,Advance shipping,0,67,DVDs,Caguas,Puerto Rico,14954,Consumer,PR,9,Discs Shop,18.20366097,-66.03705597,Europe,Aix-en-Provence,Francia,14954,11/8/2017 6:36,71401,1354,14.78999996,0.090000004,174716,164.3800049,0.340000004,1,164.3800049,149.5899963,50.56000137,Western Europe,Provenza-Alpes-Costa Azul,PENDING,,1354,67,,DVDs ,164.3800049,0,11/10/2017 6:36,Standard Class
DEBIT,2,1,133.8000031,361.6300049,Late delivery,1,62,Cameras ,Caguas,Puerto Rico,13313,Consumer,PR,10,Technology,18.20193481,-66.03705597,Europe,Oyonnax,Francia,13313,10/15/2017 7:41,69760,1349,90.41000366,0.200000003,173075,452.0400085,0.370000005,1,452.0400085,361.6300049,133.8000031,Western Europe,Auvernia-Ródano-Alpes,COMPLETE,,1349,62,,Web Camera,452.0400085,0,10/17/2017 7:41,First Class
PAYMENT,1,0,96.3199997,284.980011,Late delivery,1,43,Camping & Hiking,Mcallen,EE. UU.,5974,Consumer,TX,7,Fan Shop,26.20684242,-98.24909973,Pacific Asia,Kollam,India,5974,2/13/2016 23:36,28018,957,15.0,0.050000001,70104,299.980011,0.340000004,1,299.980011,284.980011,96.3199997,South Asia,Kerala,PENDING_PAYMENT,,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/14/2016 11:36,Same Day
DEBIT,6,2,50.49000168,296.980011,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,9690,Corporate,PR,7,Fan Shop,18.25218201,-66.37059021,USCA,Chicago,Estados Unidos,9690,6/4/2016 14:41,35665,957,3.0,0.01,89073,299.980011,0.170000002,1,299.980011,296.980011,50.49000168,US Center ,Illinois,COMPLETE,60623.0,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,6/10/2016 14:41,Second Class
DEBIT,4,2,40.0,399.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,11163,Consumer,PR,7,Fan Shop,18.23706627,-66.37062836,Pacific Asia,Kartal,Turquía,11163,12/10/2016 0:56,48573,1004,0.0,0.0,121464,399.980011,0.100000001,1,399.980011,399.980011,40.0,West Asia,Estambul,COMPLETE,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/14/2016 0:56,Second Class
PAYMENT,3,2,-237.5599976,143.9799957,Late delivery,1,17,Cleats,Albuquerque,EE. UU.,2235,Consumer,NM,4,Apparel,35.11821365,-106.7038727,Pacific Asia,Shanghái,China,2235,10/25/2015 17:37,20397,365,35.99000168,0.200000003,50926,59.99000168,-1.649999976,3,179.9700012,143.9799957,-237.5599976,Eastern Asia,Shanghái,PENDING_PAYMENT,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/28/2015 17:37,Second Class
TRANSFER,4,4,61.70999908,169.9900055,Shipping canceled,0,48,Water Sports,El Paso,EE. UU.,7979,Consumer,TX,7,Fan Shop,31.72096634,-106.3431778,Pacific Asia,Zanyán,Irán,7979,12/26/2016 5:49,49683,1073,30.0,0.150000006,124191,199.9900055,0.360000014,1,199.9900055,169.9900055,61.70999908,South Asia,Zanyán,SUSPECTED_FRAUD,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,12/30/2016 5:49,Standard Class
TRANSFER,3,4,7.940000057,126.0899963,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,8043,Corporate,PR,4,Apparel,18.2646656,-66.37050629,Europe,Brighton,Reino Unido,8043,8/1/2015 23:52,14592,403,3.900000095,0.029999999,36495,129.9900055,0.059999999,1,129.9900055,126.0899963,7.940000057,Northern Europe,Inglaterra,PENDING,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,8/4/2015 23:52,Standard Class
DEBIT,2,1,20.70000076,63.70000076,Late delivery,1,26,Girls' Apparel,San Diego,EE. UU.,11321,Corporate,CA,5,Golf,32.75012589,-117.1374207,LATAM,Panama City,Panamá,11321,5/19/2015 10:40,9485,565,6.300000191,0.090000004,23701,70.0,0.330000013,1,70.0,63.70000076,20.70000076,Central America,Panamá,COMPLETE,,565,26,,adidas Youth Germany Black/Red Away Match Soc,70.0,0,5/21/2015 10:40,First Class
PAYMENT,5,2,3.099999905,49.18999863,Late delivery,1,17,Cleats,Irwin,EE. UU.,5084,Corporate,PA,4,Apparel,40.32811356,-79.70446014,Europe,La Roche-sur-Yon,Francia,5084,6/25/2015 22:42,12054,365,10.80000019,0.180000007,30132,59.99000168,0.059999999,1,59.99000168,49.18999863,3.099999905,Western Europe,Países del Loira,PENDING_PAYMENT,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/30/2015 22:42,Second Class
DEBIT,4,4,84.98999786,424.9599915,Shipping on time,0,9,Cardio Equipment,Chicago,EE. UU.,6724,Corporate,IL,3,Footwear,41.88251114,-88.20147705,Pacific Asia,Yakarta,Indonesia,6724,12/16/2015 4:56,23923,191,74.98999786,0.150000006,59877,99.98999786,0.200000003,5,499.9500122,424.9599915,84.98999786,Southeast Asia,Yakarta,ON_HOLD,,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/20/2015 4:56,Standard Class
DEBIT,2,1,15.97000027,43.97999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,3269,Home Office,PR,7,Fan Shop,18.27232742,-66.37056732,Europe,Emden,Alemania,3269,7/5/2017 0:49,62753,1014,6.0,0.119999997,156889,49.97999954,0.360000014,1,49.97999954,43.97999954,15.97000027,Western Europe,Baja Sajonia,COMPLETE,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,7/7/2017 0:49,First Class
PAYMENT,3,4,18.60000038,185.9499969,Advance shipping,0,29,Shop By Sport,Hialeah,EE. UU.,161,Corporate,FL,5,Golf,25.81123352,-80.26307678,LATAM,Buenos Aires,Argentina,161,1/22/2017 9:06,51542,627,14.0,0.07,128815,39.99000168,0.100000001,5,199.9499969,185.9499969,18.60000038,South America,Buenos Aires,PENDING_PAYMENT,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/25/2017 9:06,Standard Class
PAYMENT,2,4,3.450000048,39.18999863,Advance shipping,0,29,Shop By Sport,Cleveland,EE. UU.,8308,Consumer,OH,5,Golf,41.436409,-81.70665741,Pacific Asia,Suzhou,China,8308,3/6/2016 11:39,29491,627,0.800000012,0.02,73802,39.99000168,0.090000004,1,39.99000168,39.18999863,3.450000048,Eastern Asia,Anhui,PENDING_PAYMENT,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/8/2016 11:39,Standard Class
DEBIT,0,0,31.68000031,359.980011,Shipping on time,0,45,Fishing,Tustin,EE. UU.,4269,Corporate,CA,7,Fan Shop,33.77279663,-117.8358154,LATAM,Buenos Aires,Argentina,4269,1/7/2015 2:05,418,1004,40.0,0.100000001,1043,399.980011,0.090000004,1,399.980011,359.980011,31.68000031,South America,Buenos Aires,COMPLETE,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/7/2015 14:05,Same Day
PAYMENT,6,4,108.8000031,278.980011,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,1826,Corporate,PR,7,Fan Shop,18.22408104,-66.37049866,USCA,Philadelphia,Estados Unidos,1826,5/12/2016 11:23,34080,957,21.0,0.07,85071,299.980011,0.389999986,1,299.980011,278.980011,108.8000031,East of USA,Pensilvania,PENDING_PAYMENT,19134.0,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,5/18/2016 11:23,Standard Class
TRANSFER,5,4,77.08000183,163.9900055,Late delivery,1,48,Water Sports,Tucson,EE. UU.,9844,Home Office,AZ,7,Fan Shop,32.19884491,-111.0877686,Europe,Duisburg,Alemania,9844,9/26/2017 4:22,68449,1073,36.0,0.180000007,171133,199.9900055,0.469999999,1,199.9900055,163.9900055,77.08000183,Western Europe,Renania del Norte-Westfalia,PROCESSING,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,10/1/2017 4:22,Standard Class
TRANSFER,3,4,-268.7900085,335.980011,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,11850,Corporate,PR,7,Fan Shop,18.21550179,-66.37050629,Africa,Marrakech,Marruecos,11850,9/28/2016 9:37,43597,1004,64.0,0.159999996,108878,399.980011,-0.800000012,1,399.980011,335.980011,-268.7900085,North Africa,Marrakech-Tensift-Al Hauz,PENDING,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,10/1/2016 9:37,Standard Class
DEBIT,6,4,23.38999939,179.9299927,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,7254,Consumer,PR,7,Fan Shop,18.2951107,-66.37062073,LATAM,Panama City,Panamá,7254,5/22/2015 17:29,9710,1014,19.98999977,0.100000001,24250,49.97999954,0.129999995,4,199.9199982,179.9299927,23.38999939,Central America,Panamá,COMPLETE,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,5/28/2015 17:29,Standard Class
DEBIT,5,2,71.97000122,149.9400024,Late delivery,1,46,Indoor/Outdoor Games,Sunnyvale,EE. UU.,10662,Home Office,CA,7,Fan Shop,37.34466934,-122.0356674,Pacific Asia,Manila,Filipinas,10662,2/2/2016 9:25,27224,1014,49.97999954,0.25,68209,49.97999954,0.479999989,4,199.9199982,149.9400024,71.97000122,Southeast Asia,Capital Nacional,COMPLETE,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,2/7/2016 9:25,Second Class
DEBIT,2,4,42.20000076,199.9900055,Advance shipping,0,48,Water Sports,Harvey,EE. UU.,10112,Consumer,IL,7,Fan Shop,41.78655243,-90.11724854,USCA,Dublín,Estados Unidos,10112,4/5/2016 2:51,31521,1073,0.0,0.0,78761,199.9900055,0.209999993,1,199.9900055,199.9900055,42.20000076,East of USA,Ohio,COMPLETE,43017.0,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,4/7/2016 2:51,Standard Class
CASH,2,2,5.860000134,92.95999908,Shipping on time,0,40,Accessories,Caguas,Puerto Rico,6517,Consumer,PR,6,Outdoors,18.20879936,-66.37049866,Africa,Kisangani,República Democrática del Congo,6517,11/1/2016 16:34,45946,906,7.0,0.07,114829,24.98999977,0.059999999,4,99.95999908,92.95999908,5.860000134,Central Africa,Provincia Oriental,CLOSED,,906,40,,Team Golf Tennessee Volunteers Putter Grip,24.98999977,0,11/3/2016 16:34,Second Class
DEBIT,2,1,31.86000061,84.97000122,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,6070,Consumer,PR,7,Fan Shop,18.21300125,-66.37055206,LATAM,San Salvador,El Salvador,6070,1/4/2015 7:31,228,1014,14.98999977,0.150000006,560,49.97999954,0.379999995,2,99.95999908,84.97000122,31.86000061,Central America,San Salvador,ON_HOLD,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/6/2015 7:31,First Class
PAYMENT,5,4,77.5,250.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,12107,Consumer,PR,5,Golf,18.27624703,-66.37054443,Europe,Kashira,Rusia,12107,11/6/2016 22:00,46304,502,0.0,0.0,115737,50.0,0.310000002,5,250.0,250.0,77.5,Eastern Europe,Moscú,PENDING_PAYMENT,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,11/11/2016 22:00,Standard Class
DEBIT,2,1,76.43000031,293.9500122,Late delivery,1,17,Cleats,Michigan City,EE. UU.,12062,Consumer,IN,4,Apparel,41.68772507,-86.94359589,USCA,San Francisco,Estados Unidos,12062,5/28/2016 2:15,35150,365,6.0,0.02,87793,59.99000168,0.25999999,5,299.9500122,293.9500122,76.43000031,West of USA ,California,COMPLETE,94122.0,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/30/2016 2:15,First Class
PAYMENT,3,4,24.36000061,74.95999908,Advance shipping,0,36,Golf Balls,Caguas,Puerto Rico,2753,Home Office,PR,6,Outdoors,18.28672028,-66.37050629,Pacific Asia,Mildura,Australia,2753,10/28/2015 3:26,20562,810,24.98999977,0.25,51367,19.98999977,0.330000013,5,99.94999695,74.95999908,24.36000061,Oceania,Victoria,PENDING_PAYMENT,,810,36,,Glove It Women's Mod Oval Golf Glove,19.98999977,0,10/31/2015 3:26,Standard Class
DEBIT,2,1,-9.5,189.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,12064,Corporate,PR,7,Fan Shop,18.28017044,-66.37052155,LATAM,Tehuacán,México,12064,3/24/2017 6:44,55714,1073,10.0,0.050000001,139341,199.9900055,-0.050000001,1,199.9900055,189.9900055,-9.5,Central America,Puebla,COMPLETE,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,3/26/2017 6:44,First Class
TRANSFER,2,1,193.9900055,387.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,10600,Consumer,PR,7,Fan Shop,18.23513985,-66.37057495,Europe,Magdeburg,Alemania,10600,7/16/2015 23:32,13495,1004,12.0,0.029999999,33817,399.980011,0.5,1,399.980011,387.980011,193.9900055,Western Europe,Sajonia-Anhalt,PROCESSING,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,7/18/2015 23:32,First Class
TRANSFER,3,4,195.9900055,391.980011,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,6411,Home Office,PR,7,Fan Shop,18.2542057,-66.37063599,Europe,Marseille,Francia,6411,6/20/2017 20:38,61782,1004,8.0,0.02,154439,399.980011,0.5,1,399.980011,391.980011,195.9900055,Western Europe,Provenza-Alpes-Costa Azul,PENDING,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,6/23/2017 20:38,Standard Class
DEBIT,5,4,74.95999908,152.9700012,Late delivery,1,17,Cleats,Philadelphia,EE. UU.,4830,Corporate,PA,4,Apparel,39.9591713,-75.24291229,Pacific Asia,Bhavnagar,India,4830,10/26/2015 3:05,20424,365,27.0,0.150000006,50987,59.99000168,0.49000001,3,179.9700012,152.9700012,74.95999908,South Asia,Guyarat,ON_HOLD,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/31/2015 3:05,Standard Class
